Condigo da Loja;Função DRE;Resultado DRE
09100443;Receitas;5574,45
09100443;Impostos;-395,44
09100443;Custo;-3332,62
09100443;Despesa;-841,17
09100443;Resultado Financeiro;332,14
09100443;Provisão/Perda;-512,94
09100443;PPR;-146,34
09100443;IR/CSLL;-188,07
09100444;Receitas;5787,15
09100444;Impostos;-410,53
09100444;Custo;-2437,78
09100444;Despesa;-1201,20
09100444;Resultado Financeiro;474,46
09100444;Provisão/Perda;-751,14
09100444;PPR;-192,83
09100444;IR/CSLL;-351,72
09100446;Receitas;2740,42
09100446;Impostos;-194,40
09100446;Custo;-2469,64
09100446;Despesa;-877,90
09100446;Resultado Financeiro;346,69
09100446;Provisão/Perda;-1795,04
09100446;PPR;-150,51
09100446;IR/CSLL;0,00
09100448;Receitas;11815,33
09100448;Impostos;-838,16
09100448;Custo;-3825,91
09100448;Despesa;-879,27
09100448;Resultado Financeiro;347,19
09100448;Provisão/Perda;-591,17
09100448;PPR;-153,49
09100448;IR/CSLL;-1629,31
09100452;Receitas;11699,12
09100452;Impostos;-829,91
09100452;Custo;-3633,82
09100452;Despesa;-932,53
09100452;Resultado Financeiro;368,34
09100452;Provisão/Perda;-568,01
09100452;PPR;-152,53
09100452;IR/CSLL;-1650,43
09100453;Receitas;11620,47
09100453;Impostos;-824,33
09100453;Custo;-2982,74
09100453;Despesa;-931,05
09100453;Resultado Financeiro;367,76
09100453;Provisão/Perda;-567,13
09100453;PPR;-149,98
09100453;IR/CSLL;-1811,94
09100458;Receitas;612,04
09100458;Impostos;-43,42
09100458;Custo;-1907,23
09100458;Despesa;-918,94
09100458;Resultado Financeiro;362,97
09100458;Provisão/Perda;-581,51
09100458;PPR;-148,06
09100458;IR/CSLL;0,00
09100459;Receitas;141,72
09100459;Impostos;-10,05
09100459;Custo;-2731,30
09100459;Despesa;-931,33
09100459;Resultado Financeiro;367,76
09100459;Provisão/Perda;-567,13
09100459;PPR;-156,52
09100459;IR/CSLL;0,00
09100460;Receitas;4822,81
09100460;Impostos;-342,12
09100460;Custo;-1564,82
09100460;Despesa;-1039,91
09100460;Resultado Financeiro;410,75
09100460;Provisão/Perda;-632,54
09100460;PPR;-165,92
09100460;IR/CSLL;-412,77
09100461;Receitas;752,28
09100461;Impostos;-53,37
09100461;Custo;-2983,39
09100461;Despesa;-1006,37
09100461;Resultado Financeiro;397,51
09100461;Provisão/Perda;-612,39
09100461;PPR;-195,94
09100461;IR/CSLL;0,00
09100463;Custo;-2730,59
09100463;Despesa;-765,46
09100463;Resultado Financeiro;302,27
09100463;Provisão/Perda;-462,78
09100463;PPR;-160,34
09100463;IR/CSLL;0,00
09200003;Receitas;7910,84
09200003;Impostos;-561,18
09200003;Custo;-4760,84
09200003;Despesa;-875,34
09200003;Resultado Financeiro;345,75
09200003;Provisão/Perda;-533,64
09200003;PPR;-148,69
09200003;IR/CSLL;-381,88
09200004;Receitas;4607,23
09200004;Impostos;-326,83
09200004;Custo;-4280,70
09200004;Despesa;-845,79
09200004;Resultado Financeiro;334,08
09200004;Provisão/Perda;-515,89
09200004;PPR;-139,39
09200004;IR/CSLL;0,00
09200005;Receitas;18218,25
09200005;Impostos;-1292,37
09200005;Custo;-9665,95
09200005;Despesa;-641,28
09200005;Resultado Financeiro;253,30
09200005;Provisão/Perda;-448,31
09200005;PPR;-111,57
09200005;IR/CSLL;-1750,66
09200006;Receitas;3746,85
09200006;Impostos;-265,79
09200006;Custo;-2385,21
09200006;Despesa;-616,50
09200006;Resultado Financeiro;243,51
09200006;Provisão/Perda;-399,76
09200006;PPR;-100,09
09200006;IR/CSLL;-61,85
09200007;Receitas;3710,28
09200007;Impostos;-263,20
09200007;Custo;-2184,92
09200007;Despesa;-611,96
09200007;Resultado Financeiro;241,72
09200007;Provisão/Perda;-397,03
09200007;PPR;-99,37
09200007;IR/CSLL;-109,70
09200008;Receitas;3646,79
09200008;Impostos;-258,70
09200008;Custo;-2296,91
09200008;Despesa;-610,93
09200008;Resultado Financeiro;241,31
09200008;Provisão/Perda;-396,41
09200008;PPR;-99,21
09200008;IR/CSLL;-62,67
09200009;Receitas;3669,04
09200009;Impostos;-260,27
09200009;Custo;-4311,23
09200009;Despesa;-623,37
09200009;Resultado Financeiro;246,22
09200009;Provisão/Perda;-403,89
09200009;PPR;-114,94
09200009;IR/CSLL;0,00
09200010;Receitas;29706,29
09200010;Impostos;-2107,31
09200010;Custo;-8516,21
09200010;Despesa;-638,97
09200010;Resultado Financeiro;252,39
09200010;Provisão/Perda;-391,59
09200010;PPR;-113,02
09200010;IR/CSLL;-5045,47
09200011;Receitas;3529,49
09200011;Impostos;-250,38
09200011;Custo;-2952,63
09200011;Despesa;-598,86
09200011;Resultado Financeiro;236,54
09200011;Provisão/Perda;-389,16
09200011;PPR;-101,20
09200011;IR/CSLL;0,00
09200012;Receitas;5234,56
09200012;Impostos;-371,33
09200012;Custo;-2489,65
09200012;Despesa;-591,61
09200012;Resultado Financeiro;233,68
09200012;Provisão/Perda;-384,80
09200012;PPR;-97,12
09200012;IR/CSLL;-425,38
09200013;Receitas;2550,06
09200013;Impostos;-180,90
09200013;Custo;-1476,16
09200013;Despesa;-590,72
09200013;Resultado Financeiro;233,33
09200013;Provisão/Perda;-384,27
09200013;PPR;-95,16
09200013;IR/CSLL;-15,58
09200022;Receitas;3659,14
09200022;Impostos;-259,57
09200022;Custo;-2273,76
09200022;Despesa;-690,42
09200022;Resultado Financeiro;272,71
09200022;Provisão/Perda;-444,18
09200022;PPR;-111,82
09200022;IR/CSLL;-42,19
09300007;Receitas;13526,71
09300007;Impostos;-959,56
09300007;Custo;-7163,73
09300007;Despesa;-932,49
09300007;Resultado Financeiro;368,33
09300007;Provisão/Perda;-567,99
09300007;PPR;-157,05
09300007;IR/CSLL;-1141,09
09300010;Receitas;13414,74
09300010;Impostos;-951,62
09300010;Custo;-2630,25
09300010;Despesa;-960,99
09300010;Resultado Financeiro;379,58
09300010;Provisão/Perda;-640,45
09300010;PPR;-158,77
09300010;IR/CSLL;-2344,25
09300011;Receitas;11735,30
09300011;Impostos;-832,48
09300011;Custo;-4120,19
09300011;Despesa;-1014,41
09300011;Resultado Financeiro;400,68
09300011;Provisão/Perda;-617,22
09300011;PPR;-174,44
09300011;IR/CSLL;-1491,39
09300013;Receitas;7181,39
09300013;Impostos;-509,43
09300013;Custo;-3258,21
09300013;Despesa;-896,24
09300013;Resultado Financeiro;354,01
09300013;Provisão/Perda;-546,20
09300013;PPR;-145,57
09300013;IR/CSLL;-604,55
09300018;Receitas;7181,39
09300018;Impostos;-509,43
09300018;Custo;-3200,89
09300018;Despesa;-882,77
09300018;Resultado Financeiro;348,69
09300018;Provisão/Perda;-538,11
09300018;PPR;-140,02
09300018;IR/CSLL;-626,50
09300019;Receitas;8386,49
09300019;Impostos;-594,92
09300019;Custo;-6683,86
09300019;Despesa;-882,77
09300019;Resultado Financeiro;348,69
09300019;Provisão/Perda;-538,11
09300019;PPR;-144,41
09300019;IR/CSLL;0,00
09300022;Receitas;19221,57
09300022;Impostos;-1363,54
09300022;Custo;-5995,17
09300022;Despesa;-825,25
09300022;Resultado Financeiro;325,97
09300022;Provisão/Perda;-558,87
09300022;PPR;-134,67
09300022;IR/CSLL;-2959,35
09300028;Receitas;7181,39
09300028;Impostos;-509,43
09300028;Custo;-3401,42
09300028;Despesa;-1028,83
09300028;Resultado Financeiro;406,38
09300028;Provisão/Perda;-625,88
09300028;PPR;-171,00
09300028;IR/CSLL;-513,44
09300031;Receitas;7181,39
09300031;Impostos;-509,43
09300031;Custo;-5006,66
09300031;Despesa;-1014,63
09300031;Resultado Financeiro;400,77
09300031;Provisão/Perda;-617,35
09300031;PPR;-168,26
09300031;IR/CSLL;-73,73
09300033;Receitas;11572,39
09300033;Impostos;-820,92
09300033;Custo;-5662,72
09300033;Despesa;-1019,27
09300033;Resultado Financeiro;402,60
09300033;Provisão/Perda;-675,47
09300033;PPR;-168,37
09300033;IR/CSLL;-1006,30
09300038;Receitas;11702,04
09300038;Impostos;-830,12
09300038;Custo;-3325,70
09300038;Despesa;-937,70
09300038;Resultado Financeiro;370,38
09300038;Provisão/Perda;-571,12
09300038;PPR;-152,50
09300038;IR/CSLL;-1734,91
09300041;Receitas;7181,39
09300041;Impostos;-509,43
09300041;Custo;-1642,30
09300041;Despesa;-1010,04
09300041;Resultado Financeiro;398,96
09300041;Provisão/Perda;-614,59
09300041;PPR;-160,69
09300041;IR/CSLL;-1010,47
09300042;Receitas;11524,17
09300042;Impostos;-817,50
09300042;Custo;-1932,63
09300042;Despesa;-940,02
09300042;Resultado Financeiro;371,30
09300042;Provisão/Perda;-572,51
09300042;PPR;-150,56
09300042;IR/CSLL;-2075,22
09300043;Receitas;11541,06
09300043;Impostos;-818,70
09300043;Custo;-6839,45
09300043;Despesa;-614,03
09300043;Resultado Financeiro;242,54
09300043;Provisão/Perda;-398,28
09300043;PPR;-109,91
09300043;IR/CSLL;-832,95
09400010;Receitas;7181,39
09400010;Impostos;-509,43
09400010;Custo;-5456,93
09400010;Despesa;-896,24
09400010;Resultado Financeiro;354,01
09400010;Provisão/Perda;-546,20
09400010;PPR;-149,48
09400010;IR/CSLL;0,00
09400011;Receitas;7181,39
09400011;Impostos;-509,43
09400011;Custo;-5919,13
09400011;Despesa;-896,24
09400011;Resultado Financeiro;354,01
09400011;Provisão/Perda;-546,20
09400011;PPR;-144,60
09400011;IR/CSLL;0,00
09400012;Receitas;7181,39
09400012;Impostos;-509,43
09400012;Custo;-3229,33
09400012;Despesa;-944,39
09400012;Resultado Financeiro;373,03
09400012;Provisão/Perda;-575,14
09400012;PPR;-150,77
09400012;IR/CSLL;-595,02
09400013;Receitas;7181,39
09400013;Impostos;-509,43
09400013;Custo;-3981,81
09400013;Despesa;-933,90
09400013;Resultado Financeiro;368,88
09400013;Provisão/Perda;-568,84
09400013;PPR;-151,55
09400013;IR/CSLL;-389,61
09400015;Receitas;7181,39
09400015;Impostos;-509,43
09400015;Custo;-5624,05
09400015;Despesa;-915,73
09400015;Resultado Financeiro;361,71
09400015;Provisão/Perda;-557,92
09400015;PPR;-156,96
09400015;IR/CSLL;0,00
09400016;Receitas;7181,39
09400016;Impostos;-509,43
09400016;Custo;-3261,43
09400016;Despesa;-904,87
09400016;Resultado Financeiro;357,41
09400016;Provisão/Perda;-551,39
09400016;PPR;-144,01
09400016;IR/CSLL;-601,21
09400017;Receitas;7181,39
09400017;Impostos;-509,43
09400017;Custo;-3138,02
09400017;Despesa;-923,30
09400017;Resultado Financeiro;364,69
09400017;Provisão/Perda;-562,47
09400017;PPR;-148,89
09400017;IR/CSLL;-627,92
09400019;Receitas;7181,39
09400019;Impostos;-509,43
09400019;Custo;-3038,61
09400019;Despesa;-938,60
09400019;Resultado Financeiro;370,74
09400019;Provisão/Perda;-571,66
09400019;PPR;-149,36
09400019;IR/CSLL;-650,24
09400023;Receitas;7181,39
09400023;Impostos;-509,43
09400023;Custo;-4659,07
09400023;Despesa;-906,44
09400023;Resultado Financeiro;358,03
09400023;Provisão/Perda;-552,33
09400023;PPR;-147,68
09400023;IR/CSLL;-212,03
09400028;Receitas;7181,39
09400028;Impostos;-509,43
09400028;Custo;-2890,54
09400028;Despesa;-1003,17
09400028;Resultado Financeiro;396,24
09400028;Provisão/Perda;-610,47
09400028;PPR;-161,07
09400028;IR/CSLL;-666,47
09400032;Receitas;7181,39
09400032;Impostos;-509,43
09400032;Custo;-2779,94
09400032;Despesa;-984,94
09400032;Resultado Financeiro;389,04
09400032;Provisão/Perda;-599,51
09400032;PPR;-157,69
09400032;IR/CSLL;-704,17
09400033;Receitas;12854,23
09400033;Impostos;-911,85
09400033;Custo;-3051,96
09400033;Despesa;-911,00
09400033;Resultado Financeiro;359,84
09400033;Provisão/Perda;-555,08
09400033;PPR;-146,94
09400033;IR/CSLL;-2118,20
09400035;Receitas;16849,13
09400035;Impostos;-1195,24
09400035;Custo;-4208,15
09400035;Despesa;-825,24
09400035;Resultado Financeiro;325,96
09400035;Provisão/Perda;-525,20
09400035;PPR;-133,33
09400035;IR/CSLL;-2853,37
09400038;Receitas;7181,39
09400038;Impostos;-509,43
09400038;Custo;-3138,82
09400038;Despesa;-988,72
09400038;Resultado Financeiro;390,54
09400038;Provisão/Perda;-601,78
09400038;PPR;-156,82
09400038;IR/CSLL;-603,61
09400040;Receitas;11546,46
09400040;Impostos;-819,08
09400040;Custo;-2296,28
09400040;Despesa;-965,05
09400040;Resultado Financeiro;381,19
09400040;Provisão/Perda;-587,56
09400040;PPR;-156,98
09400040;IR/CSLL;-1969,95
09400044;Receitas;13262,20
09400044;Impostos;-940,79
09400044;Custo;-6078,93
09400044;Despesa;-603,93
09400044;Resultado Financeiro;238,55
09400044;Provisão/Perda;-392,21
09400044;PPR;-106,49
09400044;IR/CSLL;-1491,71
09500001;Receitas;4961,78
09500001;Impostos;-351,98
09500001;Custo;-4821,13
09500001;Despesa;-867,86
09500001;Resultado Financeiro;342,80
09500001;Provisão/Perda;-529,15
09500001;PPR;-148,13
09500001;IR/CSLL;0,00
09500002;Receitas;11014,22
09500002;Impostos;-781,33
09500002;Custo;-6398,38
09500002;Despesa;-929,20
09500002;Resultado Financeiro;367,02
09500002;Provisão/Perda;-566,01
09500002;PPR;-159,90
09500002;IR/CSLL;-706,26
09500003;Receitas;3689,16
09500003;Impostos;-261,70
09500003;Custo;-3491,53
09500003;Despesa;-591,96
09500003;Resultado Financeiro;233,82
09500003;Provisão/Perda;-385,01
09500003;PPR;-100,59
09500003;IR/CSLL;0,00
09600005;Receitas;10747,63
09600005;Impostos;-762,42
09600005;Custo;-7893,66
09600005;Despesa;-843,87
09600005;Resultado Financeiro;333,32
09600005;Provisão/Perda;-514,73
09600005;PPR;-145,52
09600005;IR/CSLL;-255,37
09800003;Receitas;1,52
09800003;Impostos;-0,11
09800003;IR/CSLL;-0,39
09800005;Receitas;1,52
09800005;Impostos;-0,11
09800005;Custo;-1454,47
09800005;IR/CSLL;0,00
09800006;Receitas;1,52
09800006;Impostos;-0,11
09800006;IR/CSLL;-0,39
09800009;Receitas;17072,87
09800009;Impostos;-1211,12
09800009;Custo;-11463,86
09800009;Despesa;-610,65
09800009;Resultado Financeiro;241,20
09800009;Provisão/Perda;-374,58
09800009;PPR;-112,30
09800009;IR/CSLL;-982,26
09800010;Receitas;7977,50
09800010;Impostos;-565,91
09800010;Custo;-5572,58
09800010;Despesa;-600,36
09800010;Resultado Financeiro;237,14
09800010;Provisão/Perda;-368,39
09800010;PPR;-103,26
09800010;IR/CSLL;-278,50
09800013;Receitas;11807,99
09800013;Impostos;-837,64
09800013;Custo;-7920,12
09800013;Despesa;-581,38
09800013;Resultado Financeiro;229,64
09800013;Provisão/Perda;-356,98
09800013;PPR;-102,42
09800013;IR/CSLL;-621,02
09800014;Receitas;172,16
09800014;Impostos;-12,21
09800014;Custo;-3544,90
09800014;Despesa;-82,68
09800014;Resultado Financeiro;32,66
09800014;Provisão/Perda;-49,69
09800014;PPR;-46,02
09800014;IR/CSLL;0,00
09800015;Receitas;1,52
09800015;Impostos;-0,11
09800015;IR/CSLL;-0,39
09800017;Receitas;10101,81
09800017;Impostos;-716,60
09800017;Custo;-7428,41
09800017;Despesa;-627,46
09800017;Resultado Financeiro;247,84
09800017;Provisão/Perda;-440,01
09800017;PPR;-107,91
09800017;IR/CSLL;-285,47
09800018;Receitas;175,23
09800018;Impostos;-12,43
09800018;Custo;-6505,79
09800018;Despesa;-90,26
09800018;Resultado Financeiro;35,65
09800018;Provisão/Perda;-54,25
09800018;PPR;-49,04
09800018;IR/CSLL;0,00
09800019;Receitas;35920,42
09800019;Impostos;-2548,12
09800019;Custo;-28879,20
09800019;Despesa;-298,28
09800019;Resultado Financeiro;117,82
09800019;Provisão/Perda;-179,25
09800019;PPR;-97,48
09800019;IR/CSLL;-1119,37
09800021;Receitas;13780,61
09800021;Impostos;-977,57
09800021;Custo;-9682,76
09800021;Despesa;-608,43
09800021;Resultado Financeiro;240,33
09800021;Provisão/Perda;-394,91
09800021;PPR;-106,71
09800021;IR/CSLL;-624,19
09800022;Receitas;8278,51
09800022;Impostos;-587,26
09800022;Custo;-4980,58
09800022;Despesa;-1160,39
09800022;Resultado Financeiro;458,34
09800022;Provisão/Perda;-726,62
09800022;PPR;-186,98
09800022;IR/CSLL;-303,71
09800023;Receitas;18225,46
09800023;Impostos;-1292,88
09800023;Custo;-11810,88
09800023;Despesa;-1149,49
09800023;Resultado Financeiro;454,04
09800023;Provisão/Perda;-698,40
09800023;PPR;-188,40
09800023;IR/CSLL;-981,67
09800024;Receitas;6854,68
09800024;Impostos;-486,26
09800024;Custo;-2595,82
09800024;Despesa;-1140,72
09800024;Resultado Financeiro;450,57
09800024;Provisão/Perda;-693,12
09800024;PPR;-183,37
09800024;IR/CSLL;-611,83
09800025;Receitas;14622,64
09800025;Impostos;-1037,30
09800025;Custo;-10480,31
09800025;Despesa;-840,89
09800025;Resultado Financeiro;332,14
09800025;Provisão/Perda;-512,94
09800025;PPR;-145,67
09800025;IR/CSLL;-537,42
09800026;Receitas;172,29
09800026;Impostos;-12,22
09800026;Custo;-6377,70
09800026;Despesa;-81,52
09800026;Resultado Financeiro;32,20
09800026;Provisão/Perda;-48,99
09800026;PPR;-48,63
09800026;IR/CSLL;0,00
09800027;Receitas;7008,81
09800027;Impostos;-497,19
09800027;Custo;-3583,94
09800027;Despesa;-1047,19
09800027;Resultado Financeiro;413,63
09800027;Provisão/Perda;-636,92
09800027;PPR;-173,64
09800027;IR/CSLL;-411,47
09800028;Receitas;7011,41
09800028;Impostos;-497,38
09800028;Custo;-2762,60
09800028;Despesa;-990,94
09800028;Resultado Financeiro;391,41
09800028;Provisão/Perda;-603,12
09800028;PPR;-159,97
09800028;IR/CSLL;-662,54
09800029;Receitas;17651,21
09800029;Impostos;-1252,14
09800029;Custo;-10207,53
09800029;Despesa;-1190,78
09800029;Resultado Financeiro;470,35
09800029;Provisão/Perda;-723,21
09800029;PPR;-193,49
09800029;IR/CSLL;-1263,17
09800030;Receitas;12966,96
09800030;Impostos;-919,85
09800030;Custo;-6507,28
09800030;Provisão/Perda;-7,60
09800030;PPR;-2,80
09800030;IR/CSLL;-1533,60
09800031;Receitas;13015,74
09800031;Impostos;-923,31
09800031;Custo;-8746,15
09800031;Provisão/Perda;-7,60
09800031;PPR;-10,21
09800031;IR/CSLL;-923,16
09800034;Receitas;1,52
09800034;Impostos;-0,11
09800034;IR/CSLL;-0,39
09800035;Receitas;15779,93
09800035;Impostos;-1119,40
09800035;Custo;-12563,30
09800035;PPR;-43,11
09800035;IR/CSLL;-569,71
09800038;Receitas;2228,09
09800038;Impostos;-158,06
09800038;Custo;-2205,30
09800038;Provisão/Perda;-7,60
09800038;PPR;-36,19
09800038;IR/CSLL;0,00
09800039;Receitas;19,63
09800039;Impostos;-1,39
09800039;Custo;-1671,28
09800039;Provisão/Perda;-2,88
09800039;PPR;-32,90
09800039;IR/CSLL;0,00
09800040;Receitas;15681,27
09800040;Impostos;-1112,40
09800040;Custo;-3564,55
09800040;Provisão/Perda;-7,60
09800040;PPR;-37,52
09800040;IR/CSLL;-3039,56
09800041;Receitas;9163,75
09800041;Impostos;-650,06
09800041;Custo;-3694,33
09800041;Provisão/Perda;-7,60
09800041;PPR;-37,16
09800041;IR/CSLL;-1324,24
09800042;Receitas;7031,35
09800042;Impostos;-498,79
09800042;Custo;-6021,47
09800042;Provisão/Perda;-7,60
09800042;PPR;-53,99
09800042;IR/CSLL;-124,67
09800043;Receitas;4256,23
09800043;Impostos;-301,93
09800043;Custo;-2647,39
09800043;Provisão/Perda;-7,60
09800043;PPR;-33,88
09800043;IR/CSLL;-350,97
09900001;Receitas;14829,32
09900001;Impostos;-1051,96
09900001;Custo;-7406,03
09900001;Provisão/Perda;-29,27
09900001;PPR;-9,23
09900001;IR/CSLL;-1756,42
09900003;Receitas;16143,17
09900003;Impostos;-1145,17
09900003;Custo;-6367,50
09900003;Provisão/Perda;-29,27
09900003;PPR;-16,64
09900003;IR/CSLL;-2380,95
09900004;Receitas;47413,71
09900004;Impostos;-3363,44
09900004;Custo;-15731,71
09900004;Provisão/Perda;-29,27
09900004;PPR;-13,98
09900004;IR/CSLL;-7842,21
09900005;Receitas;11706,73
09900005;Impostos;-830,45
09900005;Custo;-9169,71
09900005;PPR;-39,83
09900005;IR/CSLL;-462,27
09900008;Receitas;5300,43
09900008;Impostos;-376,00
09900008;Custo;-11632,35
09900008;PPR;-45,20
09900008;IR/CSLL;0,00
09900009;Receitas;10858,07
09900009;Impostos;-770,25
09900009;Custo;-7633,00
09900009;Provisão/Perda;-29,27
09900009;PPR;-8,52
09900009;IR/CSLL;-670,37
09900010;Receitas;6329,05
09900010;Impostos;-448,97
09900010;Custo;-1687,00
09900010;Provisão/Perda;-7,60
09900010;PPR;-2,31
09900010;IR/CSLL;-1160,21
09900011;Receitas;6908,31
09900011;Impostos;-490,06
09900011;Custo;-2740,49
09900011;Provisão/Perda;-7,60
09900011;PPR;-2,44
09900011;IR/CSLL;-1017,25
09900012;Receitas;22995,68
09900012;Impostos;-1631,27
09900012;Custo;-8391,35
09900012;Provisão/Perda;-7,60
09900012;PPR;-10,70
09900012;IR/CSLL;-3593,03
09900013;Receitas;8240,08
09900013;Impostos;-584,54
09900013;Custo;-3526,72
09900013;Provisão/Perda;-7,60
09900013;PPR;-15,71
09900013;IR/CSLL;-1138,67
09900014;Receitas;13999,00
09900014;Impostos;-993,06
09900014;Custo;-8523,99
09900014;Provisão/Perda;-7,60
09900014;PPR;-11,67
09900014;IR/CSLL;-1237,73
09900015;Receitas;14420,62
09900015;Impostos;-1022,97
09900015;Custo;-7914,11
09900015;Provisão/Perda;-29,27
09900015;PPR;-15,93
09900015;IR/CSLL;-1508,33
09900016;Receitas;19,63
09900016;Impostos;-1,39
09900016;Custo;-1754,24
09900016;Provisão/Perda;-2,88
09900016;PPR;-33,39
09900016;IR/CSLL;0,00
09900017;Receitas;19,63
09900017;Impostos;-1,39
09900017;Custo;-1684,28
09900017;Provisão/Perda;-2,88
09900017;PPR;-32,42
09900017;IR/CSLL;0,00
09900018;Receitas;944,89
09900018;Impostos;-67,03
09900018;Custo;-1869,25
09900018;Provisão/Perda;-7,60
09900018;PPR;-34,86
09900018;IR/CSLL;0,00
09900019;Receitas;3129,62
09900019;Impostos;-222,01
09900019;Custo;-2761,25
09900019;Provisão/Perda;-7,60
09900019;PPR;-41,56
09900019;IR/CSLL;-26,96
09900020;Receitas;5365,71
09900020;Impostos;-380,63
09900020;Custo;-2951,40
09900020;Provisão/Perda;-7,60
09900020;PPR;-36,19
09900020;IR/CSLL;-551,90
09900021;Receitas;3015,57
09900021;Impostos;-213,92
09900021;Custo;-3304,86
09900021;Provisão/Perda;-7,60
09900021;PPR;-44,49
09900021;IR/CSLL;0,00
09900022;Receitas;10857,05
